Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
TXN_1222338,Biscoito,1.0,1.0,1.0,Não Informado,Na Loja,2023-10-11
TXN_6878866,Vitamina,3.0,4.0,12.0,Cartão de Crédito,Não Informado,2023-02-25
TXN_1260335,Biscoito,4.0,1.0,4.0,Carteira Digital,Na Loja,
TXN_9223242,Vitamina,2.0,4.0,8.0,Não Informado,Não Informado,2023-09-10
TXN_6244211,Vitamina,2.0,4.0,8.0,Não Informado,Não Informado,2023-08-11
TXN_5446858,Não Informado,1.0,1.0,1.0,Dinheiro,Na Loja,2023-11-07
TXN_4612864,Chá,3.0,1.5,4.5,Não Informado,Não Informado,2023-02-14
TXN_5411381,Biscoito,1.0,1.0,1.0,Não Informado,Não Informado,2023-04-28
TXN_3047598,Biscoito,1.0,1.0,1.0,Não Informado,Não Informado,2023-09-06
TXN_5754317,Café,2.0,2.0,4.0,Cartão de Crédito,Para Viagem,2023-01-10
TXN_7496926,Sanduíche,3.0,4.0,12.0,Não Informado,Na Loja,2023-04-23
TXN_1726858,Vitamina,3.0,4.0,12.0,Dinheiro,Na Loja,
TXN_7559388,Salada,4.0,5.0,20.0,Carteira Digital,Para Viagem,2023-02-26
TXN_8540499,Biscoito,3.0,1.0,3.0,Dinheiro,Na Loja,2023-01-22
TXN_4225756,Biscoito,3.0,1.0,3.0,Não Informado,Na Loja,2023-03-10
TXN_6795640,Biscoito,4.0,1.0,4.0,Carteira Digital,Para Viagem,2023-01-28
TXN_6702428,Café,5.0,2.0,10.0,Dinheiro,Para Viagem,2023-08-11
TXN_8955259,Não Informado,2.0,4.0,8.0,Cartão de Crédito,Não Informado,2023-11-18
TXN_4639319,Café,5.0,2.0,10.0,Dinheiro,Não Informado,2023-01-09
TXN_5997803,Café,5.0,2.0,10.0,Não Informado,Na Loja,2023-12-03
TXN_1340956,Não Informado,4.0,2.0,8.0,Não Informado,Não Informado,2023-10-26
TXN_1259671,Sanduíche,3.0,4.0,12.0,Carteira Digital,Na Loja,2023-10-08
TXN_8319993,Suco,1.0,3.0,3.0,Carteira Digital,Não Informado,2023-08-06
TXN_8894157,Sanduíche,4.0,4.0,16.0,Cartão de Crédito,Não Informado,
TXN_5523450,Salada,5.0,5.0,25.0,Cartão de Crédito,Para Viagem,2023-07-02
TXN_7838964,Sanduíche,3.0,4.0,12.0,Cartão de Crédito,Na Loja,2023-06-15
TXN_2773987,Vitamina,5.0,4.0,20.0,Não Informado,Não Informado,2023-01-11
TXN_1158829,Chá,1.0,1.5,1.5,Cartão de Crédito,Não Informado,2023-10-02
TXN_2523298,Não Informado,4.0,1.5,6.0,Não Informado,Na Loja,2023-03-25
TXN_8685737,Vitamina,2.0,4.0,8.0,Não Informado,Na Loja,2023-11-02
TXN_5634135,Biscoito,2.0,1.0,2.0,Não Informado,Não Informado,2023-01-27
TXN_1524626,Vitamina,2.0,4.0,8.0,Carteira Digital,Não Informado,2023-12-29
TXN_7275407,Vitamina,2.0,4.0,8.0,Carteira Digital,Na Loja,2023-10-20
TXN_2889622,Suco,4.0,3.0,12.0,Cartão de Crédito,Não Informado,2023-11-01
TXN_6849113,Biscoito,1.0,1.0,1.0,Cartão de Crédito,Não Informado,2023-07-14
TXN_2265316,Biscoito,3.0,1.0,3.0,Cartão de Crédito,Na Loja,2023-12-29
TXN_9472241,Salada,3.0,5.0,15.0,Dinheiro,Para Viagem,2023-06-30
TXN_7345414,Salada,1.0,5.0,5.0,Não Informado,Não Informado,2023-02-15
TXN_4473352,Bolo,1.0,3.0,3.0,Não Informado,Na Loja,2023-11-16
TXN_2814363,Chá,2.0,1.5,3.0,Não Informado,Não Informado,2023-07-02
TXN_1846004,Suco,3.0,3.0,9.0,Dinheiro,Na Loja,2023-05-21
TXN_7140471,Bolo,1.0,3.0,3.0,Cartão de Crédito,Não Informado,2023-05-25
TXN_3119542,Vitamina,1.0,4.0,4.0,Cartão de Crédito,Não Informado,2023-10-31
TXN_7773968,Sanduíche,5.0,4.0,20.0,Carteira Digital,Para Viagem,2023-02-24
TXN_9081088,Chá,2.0,1.5,3.0,Dinheiro,Para Viagem,2023-02-27
TXN_8559167,Sanduíche,5.0,4.0,20.0,Não Informado,Para Viagem,2023-12-09
TXN_1130191,Vitamina,2.0,4.0,8.0,Dinheiro,Na Loja,2023-04-06
TXN_5215451,Sanduíche,5.0,4.0,20.0,Carteira Digital,Não Informado,2023-11-02
TXN_1040764,Café,3.0,2.0,6.0,Dinheiro,Para Viagem,2023-07-27
TXN_5457133,Suco,5.0,3.0,15.0,Não Informado,Na Loja,2023-03-03
TXN_8365478,Não Informado,3.0,4.0,12.0,Dinheiro,Para Viagem,2023-02-06
TXN_2100697,Café,3.0,2.0,6.0,Carteira Digital,Para Viagem,2023-09-19
TXN_7676968,Vitamina,4.0,4.0,16.0,Não Informado,Na Loja,2023-02-21
TXN_5726998,Bolo,3.0,3.0,9.0,Cartão de Crédito,Não Informado,2023-08-12
TXN_4134594,Sanduíche,3.0,4.0,12.0,Carteira Digital,Na Loja,2023-09-27
TXN_5079340,Biscoito,4.0,1.0,4.0,Dinheiro,Na Loja,2023-08-18
TXN_8276635,Não Informado,4.0,4.0,16.0,Carteira Digital,Para Viagem,2023-12-16
TXN_1380601,Chá,4.0,1.5,6.0,Carteira Digital,Na Loja,2023-03-11
TXN_3959152,Suco,1.0,3.0,3.0,Não Informado,Na Loja,2023-05-21
TXN_7776739,Chá,2.0,1.5,3.0,Não Informado,Para Viagem,2023-02-23
TXN_7569615,Não Informado,2.0,3.0,6.0,Dinheiro,Para Viagem,2023-06-07
TXN_8703771,Bolo,5.0,3.0,15.0,Não Informado,Na Loja,2023-05-12
TXN_2052395,Vitamina,3.0,4.0,12.0,Cartão de Crédito,Na Loja,2023-07-06
TXN_9421441,Não Informado,2.0,4.0,8.0,Dinheiro,Não Informado,2023-06-20
TXN_9065402,Não Informado,1.0,5.0,5.0,Dinheiro,Para Viagem,2023-12-22
TXN_3638955,Biscoito,2.0,1.0,2.0,Dinheiro,Para Viagem,2023-09-02
TXN_2635532,Não Informado,4.0,4.0,16.0,Dinheiro,Para Viagem,2023-01-14
TXN_8256593,Salada,2.0,5.0,10.0,Carteira Digital,Para Viagem,2023-08-09
TXN_9271457,Bolo,3.0,3.0,9.0,Carteira Digital,Na Loja,2023-02-27
TXN_5392603,Café,1.0,2.0,2.0,Dinheiro,Na Loja,2023-05-14
TXN_6319728,Café,2.0,2.0,4.0,Cartão de Crédito,Na Loja,2023-07-18
TXN_9263299,Biscoito,2.0,1.0,2.0,Cartão de Crédito,Para Viagem,2023-10-08
TXN_2301505,Bolo,5.0,3.0,15.0,Carteira Digital,Não Informado,2023-03-21
TXN_5895177,Bolo,5.0,3.0,15.0,Não Informado,Não Informado,2023-08-16
TXN_8751516,Chá,3.0,1.5,4.5,Dinheiro,Para Viagem,
TXN_8147357,Chá,5.0,1.5,7.5,Não Informado,Para Viagem,2023-04-20
TXN_1436343,Biscoito,1.0,1.0,1.0,Cartão de Crédito,Na Loja,2023-11-26
TXN_2214698,Salada,4.0,5.0,20.0,Cartão de Crédito,Não Informado,2023-10-10
TXN_7480234,Salada,1.0,5.0,5.0,Dinheiro,Para Viagem,2023-05-10
TXN_3283097,Não Informado,5.0,2.0,10.0,Dinheiro,Para Viagem,2023-02-28
TXN_2633602,Não Informado,2.0,3.0,6.0,Carteira Digital,Na Loja,2023-02-02
TXN_3093219,Suco,5.0,3.0,15.0,Dinheiro,Não Informado,2023-01-28
TXN_3515730,Não Informado,1.0,1.0,1.0,Cartão de Crédito,Não Informado,2023-08-14
TXN_3665733,Café,5.0,2.0,10.0,Dinheiro,Para Viagem,
TXN_4010658,Chá,5.0,1.5,7.5,Não Informado,Não Informado,2023-09-26
TXN_1454467,Suco,3.0,3.0,9.0,Dinheiro,Na Loja,2023-03-15
TXN_2598728,Bolo,2.0,3.0,6.0,Cartão de Crédito,Não Informado,2023-01-13
TXN_3390285,Chá,2.0,1.5,3.0,Não Informado,Para Viagem,2023-02-06
TXN_8224079,Biscoito,5.0,1.0,5.0,Dinheiro,Na Loja,2023-10-16
TXN_1916339,Bolo,1.0,3.0,3.0,Dinheiro,Na Loja,2023-07-15
TXN_8611035,Sanduíche,5.0,4.0,20.0,Carteira Digital,Na Loja,2023-05-28
TXN_3595735,Chá,4.0,1.5,6.0,Carteira Digital,Para Viagem,2023-03-26
TXN_4884822,Biscoito,1.0,1.0,1.0,Cartão de Crédito,Não Informado,2023-04-23
TXN_3668051,Bolo,1.0,3.0,3.0,Não Informado,Não Informado,2023-11-17
TXN_6169633,Salada,4.0,5.0,20.0,Cartão de Crédito,Para Viagem,2023-12-20
TXN_3884811,Café,4.0,2.0,8.0,Cartão de Crédito,Não Informado,2023-06-10
TXN_7050740,Não Informado,1.0,3.0,3.0,Dinheiro,Para Viagem,2023-07-12
TXN_1234097,Biscoito,4.0,1.0,4.0,Dinheiro,Não Informado,2023-12-04
TXN_4518102,Chá,5.0,1.5,7.5,Cartão de Crédito,Na Loja,2023-02-08
TXN_5939055,Café,3.0,2.0,6.0,Não Informado,Para Viagem,2023-10-21
TXN_7809183,Não Informado,4.0,1.0,4.0,Carteira Digital,Para Viagem,2023-09-08
TXN_6071202,Não Informado,1.0,1.0,1.0,Dinheiro,Na Loja,2023-06-07
TXN_8158496,Chá,4.0,1.5,6.0,Dinheiro,Não Informado,2023-06-19
TXN_2726848,Bolo,5.0,3.0,15.0,Cartão de Crédito,Não Informado,2023-09-11
TXN_3666858,Bolo,4.0,3.0,12.0,Cartão de Crédito,Na Loja,2023-12-27
TXN_5499915,Biscoito,2.0,1.0,2.0,Carteira Digital,Para Viagem,2023-02-01
TXN_4660753,Suco,1.0,3.0,3.0,Cartão de Crédito,Para Viagem,2023-10-04
TXN_8089522,Sanduíche,4.0,4.0,16.0,Dinheiro,Para Viagem,2023-02-12
TXN_1564754,Salada,3.0,5.0,15.0,Carteira Digital,Na Loja,2023-03-14
TXN_1824506,Bolo,1.0,3.0,3.0,Dinheiro,Na Loja,2023-03-02
TXN_3229758,Café,4.0,2.0,8.0,Dinheiro,Para Viagem,
TXN_3677592,Sanduíche,2.0,4.0,8.0,Dinheiro,Não Informado,2023-05-29
TXN_1002457,Biscoito,5.0,1.0,5.0,Carteira Digital,Para Viagem,2023-09-29
TXN_8056263,Vitamina,5.0,4.0,20.0,Não Informado,Na Loja,2023-04-20
TXN_4732351,Sanduíche,1.0,4.0,4.0,Carteira Digital,Na Loja,2023-04-22
TXN_8049191,Bolo,3.0,3.0,9.0,Cartão de Crédito,Não Informado,2023-07-31
TXN_4980036,Bolo,2.0,3.0,6.0,Dinheiro,Para Viagem,2023-01-05
TXN_3022839,Café,5.0,2.0,10.0,Carteira Digital,Para Viagem,2023-08-25
TXN_7701070,Café,5.0,2.0,10.0,Cartão de Crédito,Para Viagem,2023-07-28
TXN_8048037,Sanduíche,2.0,4.0,8.0,Carteira Digital,Para Viagem,2023-03-31
TXN_4619029,Sanduíche,3.0,4.0,12.0,Cartão de Crédito,Na Loja,
TXN_4444463,Bolo,4.0,3.0,12.0,Não Informado,Não Informado,2023-05-16
TXN_1887522,Sanduíche,4.0,4.0,16.0,Dinheiro,Na Loja,2023-02-20
TXN_6908953,Chá,1.0,1.5,1.5,Não Informado,Na Loja,2023-12-08
TXN_4759769,Sanduíche,1.0,4.0,4.0,Não Informado,Na Loja,2023-08-03
TXN_2254479,Chá,2.0,1.5,3.0,Não Informado,Para Viagem,2023-08-03
TXN_7555408,Salada,2.0,5.0,10.0,Não Informado,Na Loja,2023-06-06
TXN_6857943,Bolo,5.0,3.0,15.0,Não Informado,Para Viagem,2023-01-08
TXN_4796350,Não Informado,3.0,4.0,12.0,Não Informado,Para Viagem,
TXN_9552845,Sanduíche,3.0,4.0,12.0,Dinheiro,Não Informado,2023-02-18
TXN_6769465,Suco,5.0,3.0,15.0,Carteira Digital,Na Loja,2023-06-13
TXN_7438831,Café,5.0,2.0,10.0,Não Informado,Não Informado,2023-12-24
TXN_3871837,Chá,3.0,1.5,4.5,Carteira Digital,Para Viagem,2023-12-15
TXN_3656762,Sanduíche,2.0,4.0,8.0,Não Informado,Para Viagem,2023-07-31
TXN_4980282,Bolo,1.0,3.0,3.0,Carteira Digital,Na Loja,2023-10-22
TXN_3580786,Chá,1.0,1.5,1.5,Não Informado,Na Loja,2023-03-28
TXN_4355728,Não Informado,4.0,3.0,12.0,Cartão de Crédito,Não Informado,2023-03-06
TXN_2508476,Vitamina,5.0,4.0,20.0,Dinheiro,Não Informado,2023-04-14
TXN_1325631,Bolo,4.0,3.0,12.0,Cartão de Crédito,Na Loja,2023-02-11
TXN_8209125,Biscoito,3.0,1.0,3.0,Cartão de Crédito,Para Viagem,2023-01-30
TXN_1751164,Salada,2.0,5.0,10.0,Dinheiro,Não Informado,2023-09-11
TXN_3730415,Bolo,4.0,3.0,12.0,Cartão de Crédito,Para Viagem,2023-04-09
TXN_4134253,Chá,4.0,1.5,6.0,Dinheiro,Na Loja,2023-10-07
TXN_3256497,Café,2.0,2.0,4.0,Dinheiro,Não Informado,2023-08-20
TXN_8763180,Vitamina,1.0,4.0,4.0,Não Informado,Para Viagem,2023-04-16
TXN_3219175,Sanduíche,5.0,4.0,20.0,Não Informado,Não Informado,2023-02-23
TXN_6234872,Vitamina,1.0,4.0,4.0,Não Informado,Não Informado,2023-12-23
TXN_7919440,Chá,4.0,1.5,6.0,Dinheiro,Não Informado,2023-08-19
TXN_7558641,Café,1.0,2.0,2.0,Carteira Digital,Na Loja,2023-12-22
TXN_9940220,Suco,2.0,3.0,6.0,Não Informado,Para Viagem,2023-03-05
TXN_8805984,Suco,2.0,3.0,6.0,Cartão de Crédito,Para Viagem,
TXN_2130483,Chá,4.0,1.5,6.0,Dinheiro,Não Informado,2023-11-25
TXN_1972584,Sanduíche,5.0,4.0,20.0,Carteira Digital,Não Informado,2023-07-10
TXN_3150792,Café,5.0,2.0,10.0,Dinheiro,Não Informado,2023-07-02
TXN_2980008,Bolo,3.0,3.0,9.0,Carteira Digital,Não Informado,2023-11-17
TXN_5511805,Suco,1.0,3.0,3.0,Não Informado,Para Viagem,2023-06-03
TXN_7292548,Biscoito,4.0,1.0,4.0,Carteira Digital,Não Informado,2023-03-24
TXN_2169664,Vitamina,1.0,4.0,4.0,Dinheiro,Não Informado,2023-07-23
TXN_3234877,Café,4.0,2.0,8.0,Dinheiro,Para Viagem,2023-07-29
TXN_6368719,Bolo,4.0,3.0,12.0,Cartão de Crédito,Para Viagem,2023-01-03
TXN_8852585,Sanduíche,4.0,4.0,16.0,Cartão de Crédito,Para Viagem,2023-01-05
TXN_9201010,Salada,1.0,5.0,5.0,Cartão de Crédito,Para Viagem,2023-03-15
TXN_7817014,Biscoito,1.0,1.0,1.0,Carteira Digital,Para Viagem,
TXN_2873990,Sanduíche,2.0,4.0,8.0,Não Informado,Não Informado,2023-03-12
TXN_3088796,Sanduíche,4.0,4.0,16.0,Cartão de Crédito,Não Informado,2023-08-16
TXN_3414935,Café,4.0,2.0,8.0,Não Informado,Na Loja,2023-08-03
TXN_3607652,Salada,4.0,5.0,20.0,Carteira Digital,Na Loja,2023-06-05
TXN_8502094,Suco,5.0,3.0,15.0,Cartão de Crédito,Na Loja,2023-03-21
TXN_9068244,Sanduíche,5.0,4.0,20.0,Carteira Digital,Para Viagem,2023-10-19
TXN_2696664,Biscoito,5.0,1.0,5.0,Não Informado,Na Loja,2023-01-07
TXN_7661609,Não Informado,1.0,3.0,3.0,Não Informado,Na Loja,2023-11-29
TXN_7633490,Biscoito,1.0,1.0,1.0,Dinheiro,Para Viagem,2023-10-27
TXN_9292230,Chá,4.0,1.5,6.0,Cartão de Crédito,Na Loja,2023-07-14
TXN_1664665,Não Informado,3.0,3.0,9.0,Cartão de Crédito,Na Loja,2023-05-21
TXN_5081978,Bolo,1.0,3.0,3.0,Não Informado,Na Loja,2023-10-19
TXN_7314409,Vitamina,5.0,4.0,20.0,Cartão de Crédito,Não Informado,2023-08-06
TXN_4573576,Não Informado,2.0,3.0,6.0,Dinheiro,Na Loja,2023-07-05
TXN_5645919,Café,3.0,2.0,6.0,Cartão de Crédito,Não Informado,2023-01-17
TXN_8006668,Chá,4.0,1.5,6.0,Cartão de Crédito,Na Loja,2023-12-22
TXN_8818168,Suco,4.0,3.0,12.0,Carteira Digital,Não Informado,2023-07-20
TXN_4369043,Suco,2.0,3.0,6.0,Dinheiro,Não Informado,2023-03-25
TXN_3560062,Biscoito,1.0,1.0,1.0,Dinheiro,Na Loja,2023-03-20
TXN_4769307,Chá,5.0,1.5,7.5,Carteira Digital,Não Informado,2023-12-24
TXN_7270652,Sanduíche,1.0,4.0,4.0,Não Informado,Para Viagem,2023-05-14
TXN_4991815,Bolo,5.0,3.0,15.0,Dinheiro,Não Informado,2023-11-06
TXN_6360132,Sanduíche,4.0,4.0,16.0,Dinheiro,Para Viagem,2023-09-16
TXN_8199829,Bolo,2.0,3.0,6.0,Cartão de Crédito,Não Informado,2023-07-29
TXN_9166449,Não Informado,4.0,1.0,4.0,Não Informado,Para Viagem,2023-07-31
TXN_7864939,Sanduíche,3.0,4.0,12.0,Carteira Digital,Na Loja,2023-08-19
TXN_2640701,Salada,3.0,5.0,15.0,Não Informado,Para Viagem,2023-05-07
TXN_3740963,Salada,2.0,5.0,10.0,Carteira Digital,Para Viagem,2023-01-22
TXN_8101633,Sanduíche,2.0,4.0,8.0,Não Informado,Na Loja,2023-08-10
TXN_6063966,Suco,2.0,3.0,6.0,Carteira Digital,Para Viagem,2023-10-24
TXN_3779640,Chá,1.0,1.5,1.5,Carteira Digital,Na Loja,2023-05-16
TXN_8278833,Bolo,3.0,3.0,9.0,Não Informado,Não Informado,2023-02-26
TXN_8778598,Sanduíche,3.0,4.0,12.0,Dinheiro,Não Informado,2023-09-02
TXN_7550103,Bolo,5.0,3.0,15.0,Não Informado,Para Viagem,2023-01-19
TXN_3664656,Biscoito,5.0,1.0,5.0,Não Informado,Para Viagem,2023-08-13
TXN_7296560,Suco,2.0,3.0,6.0,Não Informado,Não Informado,2023-10-20
TXN_8136881,Salada,3.0,5.0,15.0,Dinheiro,Na Loja,2023-08-28
TXN_3981449,Vitamina,2.0,4.0,8.0,Dinheiro,Na Loja,2023-06-21
TXN_5427506,Bolo,3.0,3.0,9.0,Dinheiro,Para Viagem,2023-09-15
TXN_2641386,Sanduíche,3.0,4.0,12.0,Não Informado,Para Viagem,2023-03-25
TXN_1485417,Biscoito,3.0,1.0,3.0,Dinheiro,Na Loja,
TXN_4033802,Chá,3.0,1.5,4.5,Dinheiro,Para Viagem,2023-03-02
TXN_7752124,Não Informado,3.0,4.0,12.0,Cartão de Crédito,Não Informado,2023-12-09
TXN_9762324,Bolo,2.0,3.0,6.0,Dinheiro,Na Loja,
TXN_1628509,Vitamina,5.0,4.0,20.0,Não Informado,Para Viagem,
TXN_8259257,Chá,2.0,1.5,3.0,Não Informado,Na Loja,2023-12-13
TXN_4183823,Sanduíche,4.0,4.0,16.0,Cartão de Crédito,Não Informado,2023-03-28
TXN_2239041,Não Informado,4.0,1.5,6.0,Não Informado,Na Loja,2023-10-24
TXN_4696439,Biscoito,1.0,1.0,1.0,Dinheiro,Na Loja,2023-05-27
TXN_8826983,Vitamina,5.0,4.0,20.0,Dinheiro,Na Loja,2023-01-14
TXN_8267034,Suco,2.0,3.0,6.0,Não Informado,Para Viagem,2023-06-20
TXN_1959334,Café,3.0,2.0,6.0,Não Informado,Não Informado,2023-06-29
TXN_6842808,Chá,2.0,1.5,3.0,Não Informado,Não Informado,2023-10-22
TXN_2947822,Bolo,4.0,3.0,12.0,Carteira Digital,Na Loja,2023-10-27
TXN_5531712,Não Informado,2.0,1.5,3.0,Dinheiro,Não Informado,2023-01-09
TXN_2148838,Sanduíche,2.0,4.0,8.0,Cartão de Crédito,Não Informado,2023-08-05
TXN_1330506,Biscoito,3.0,1.0,3.0,Carteira Digital,Não Informado,2023-11-10
TXN_5898743,Suco,4.0,3.0,12.0,Não Informado,Para Viagem,
TXN_8957369,Salada,4.0,5.0,20.0,Carteira Digital,Não Informado,2023-10-18
TXN_9340653,Vitamina,1.0,4.0,4.0,Carteira Digital,Não Informado,2023-10-19
TXN_2493446,Sanduíche,1.0,4.0,4.0,Dinheiro,Para Viagem,2023-05-19
TXN_4538354,Suco,3.0,3.0,9.0,Dinheiro,Para Viagem,2023-04-21
TXN_7098730,Bolo,2.0,3.0,6.0,Carteira Digital,Não Informado,2023-11-10
TXN_7533411,Biscoito,1.0,1.0,1.0,Carteira Digital,Na Loja,2023-11-09
TXN_2690314,Chá,5.0,1.5,7.5,Dinheiro,Na Loja,2023-08-10
TXN_8171171,Café,1.0,2.0,2.0,Não Informado,Para Viagem,2023-05-13
TXN_3791639,Não Informado,4.0,3.0,12.0,Carteira Digital,Não Informado,
TXN_2968827,Salada,5.0,5.0,25.0,Carteira Digital,Para Viagem,2023-09-14
TXN_4546375,Não Informado,1.0,5.0,5.0,Cartão de Crédito,Não Informado,2023-02-20
TXN_1387401,Biscoito,4.0,1.0,4.0,Dinheiro,Na Loja,2023-10-19
TXN_6727029,Chá,2.0,1.5,3.0,Não Informado,Para Viagem,2023-07-07
TXN_3917193,Suco,5.0,3.0,15.0,Cartão de Crédito,Para Viagem,2023-11-17
TXN_8518516,Sanduíche,4.0,4.0,16.0,Não Informado,Não Informado,2023-08-16
TXN_2062854,Sanduíche,4.0,4.0,16.0,Carteira Digital,Para Viagem,2023-12-01
TXN_4075863,Vitamina,3.0,4.0,12.0,Dinheiro,Para Viagem,2023-05-21
TXN_5624860,Chá,3.0,1.5,4.5,Cartão de Crédito,Para Viagem,2023-08-22
TXN_4621665,Vitamina,5.0,4.0,20.0,Não Informado,Não Informado,2023-01-17
TXN_6669417,Salada,5.0,5.0,25.0,Não Informado,Para Viagem,2023-01-03
TXN_7837381,Sanduíche,5.0,4.0,20.0,Não Informado,Para Viagem,2023-07-17
TXN_1725926,Suco,5.0,3.0,15.0,Cartão de Crédito,Não Informado,2023-12-23
TXN_3403173,Salada,1.0,5.0,5.0,Não Informado,Não Informado,2023-06-24
TXN_4186681,Não Informado,4.0,1.5,6.0,Carteira Digital,Não Informado,2023-05-24
TXN_4152036,Não Informado,2.0,3.0,6.0,Dinheiro,Não Informado,
TXN_4059912,Não Informado,3.0,4.0,12.0,Não Informado,Não Informado,2023-04-21
TXN_3381656,Bolo,5.0,3.0,15.0,Dinheiro,Para Viagem,2023-10-26
TXN_9956154,Bolo,4.0,3.0,12.0,Não Informado,Na Loja,2023-05-11
TXN_7110444,Não Informado,4.0,5.0,20.0,Dinheiro,Não Informado,2023-12-07
TXN_6250692,Sanduíche,1.0,4.0,4.0,Não Informado,Não Informado,2023-09-01
TXN_1183995,Salada,5.0,5.0,25.0,Carteira Digital,Para Viagem,2023-03-28
TXN_9452225,Chá,1.0,1.5,1.5,Não Informado,Na Loja,2023-02-26
TXN_9113574,Café,4.0,2.0,8.0,Não Informado,Na Loja,2023-01-04
TXN_5813015,Biscoito,5.0,1.0,5.0,Carteira Digital,Não Informado,2023-10-07
TXN_3213035,Vitamina,4.0,4.0,16.0,Não Informado,Na Loja,2023-05-21
TXN_3789752,Suco,3.0,3.0,9.0,Carteira Digital,Para Viagem,2023-12-16
TXN_7578769,Sanduíche,5.0,4.0,20.0,Carteira Digital,Para Viagem,2023-01-30
TXN_3515664,Café,2.0,2.0,4.0,Dinheiro,Para Viagem,2023-09-25
TXN_6209258,Suco,1.0,3.0,3.0,Cartão de Crédito,Não Informado,2023-03-06
TXN_8594004,Biscoito,4.0,1.0,4.0,Cartão de Crédito,Não Informado,2023-02-25
TXN_6422433,Sanduíche,5.0,4.0,20.0,Carteira Digital,Para Viagem,2023-05-09
TXN_2865033,Café,2.0,2.0,4.0,Dinheiro,Não Informado,2023-08-03
TXN_5547519,Salada,4.0,5.0,20.0,Não Informado,Na Loja,2023-05-13
TXN_2392263,Salada,5.0,5.0,25.0,Não Informado,Para Viagem,2023-02-08
TXN_3810451,Suco,4.0,3.0,12.0,Não Informado,Não Informado,
TXN_4669664,Biscoito,1.0,1.0,1.0,Carteira Digital,Na Loja,2023-12-21
TXN_9470612,Bolo,3.0,3.0,9.0,Não Informado,Para Viagem,2023-04-30
TXN_7507962,Vitamina,4.0,4.0,16.0,Não Informado,Não Informado,2023-06-22
TXN_1109715,Bolo,1.0,3.0,3.0,Não Informado,Na Loja,2023-07-15
TXN_8320245,Chá,3.0,1.5,4.5,Não Informado,Para Viagem,2023-04-09
TXN_5904646,Vitamina,1.0,4.0,4.0,Não Informado,Não Informado,2023-03-26
TXN_4498526,Vitamina,3.0,4.0,12.0,Cartão de Crédito,Não Informado,2023-06-20
TXN_2744907,Salada,2.0,5.0,10.0,Carteira Digital,Não Informado,
TXN_5209585,Chá,2.0,1.5,3.0,Não Informado,Para Viagem,2023-08-12
TXN_2213556,Café,1.0,2.0,2.0,Dinheiro,Na Loja,2023-05-30
TXN_3826038,Salada,1.0,5.0,5.0,Dinheiro,Para Viagem,2023-10-20
TXN_7596587,Chá,3.0,1.5,4.5,Cartão de Crédito,Não Informado,2023-02-08
TXN_7380277,Sanduíche,4.0,4.0,16.0,Carteira Digital,Para Viagem,2023-04-24
TXN_1353479,Vitamina,4.0,4.0,16.0,Dinheiro,Não Informado,2023-09-20
TXN_6054137,Suco,3.0,3.0,9.0,Não Informado,Na Loja,2023-05-09
TXN_7609853,Sanduíche,1.0,4.0,4.0,Carteira Digital,Na Loja,2023-04-22
TXN_9266394,Biscoito,2.0,1.0,2.0,Cartão de Crédito,Na Loja,2023-07-12
TXN_5448157,Não Informado,3.0,1.0,3.0,Cartão de Crédito,Não Informado,2023-01-11
TXN_8298311,Chá,2.0,1.5,3.0,Carteira Digital,Na Loja,
TXN_6744866,Chá,4.0,1.5,6.0,Não Informado,Para Viagem,
TXN_6152588,Café,3.0,2.0,6.0,Dinheiro,Para Viagem,2023-11-21
TXN_6569656,Não Informado,5.0,1.0,5.0,Dinheiro,Não Informado,2023-02-28
TXN_2156206,Vitamina,2.0,4.0,8.0,Não Informado,Não Informado,2023-02-04
TXN_3142258,Salada,4.0,5.0,20.0,Não Informado,Para Viagem,2023-11-03
TXN_5739806,Vitamina,3.0,4.0,12.0,Cartão de Crédito,Na Loja,2023-09-18
TXN_9228978,Café,5.0,2.0,10.0,Carteira Digital,Na Loja,2023-02-09
TXN_5897205,Biscoito,1.0,1.0,1.0,Não Informado,Na Loja,2023-06-10
TXN_1556652,Bolo,5.0,3.0,15.0,Carteira Digital,Não Informado,2023-04-06
TXN_8608765,Salada,4.0,5.0,20.0,Cartão de Crédito,Não Informado,2023-09-02
TXN_8764825,Vitamina,3.0,4.0,12.0,Dinheiro,Não Informado,
TXN_7353972,Não Informado,4.0,3.0,12.0,Dinheiro,Na Loja,2023-02-02
TXN_1124753,Salada,4.0,5.0,20.0,Carteira Digital,Na Loja,2023-10-19
TXN_9410981,Biscoito,2.0,1.0,2.0,Não Informado,Para Viagem,2023-02-07
TXN_9349962,Não Informado,4.0,4.0,16.0,Não Informado,Na Loja,
TXN_7611120,Suco,2.0,3.0,6.0,Dinheiro,Para Viagem,2023-03-30
TXN_2106959,Sanduíche,5.0,4.0,20.0,Carteira Digital,Não Informado,2023-09-05
TXN_2237115,Café,1.0,2.0,2.0,Não Informado,Para Viagem,2023-01-13
TXN_6836137,Bolo,4.0,3.0,12.0,Não Informado,Na Loja,2023-08-30
TXN_6316959,Chá,2.0,1.5,3.0,Dinheiro,Na Loja,2023-11-10
TXN_2265984,Biscoito,5.0,1.0,5.0,Cartão de Crédito,Para Viagem,2023-10-18
